X,Y,|u|,ux,uy,Status,elastic_strain_xx,elastic_strain_yy,elastic_strain_zz,elastic_strain_xy,plastic_strain_xx,plastic_strain_yy,plastic_strain_zz,plastic_strain_xy,Mises,Stress_xx,Stress_yy,Stress_zz,Stress_xy,strain_xx,strain_yy,strain_xy
4.48,0,0,-5.19E-38,-1.94E-37,0,-2.33E-05,-0.000643246,0,0.0006155,0,0,0,0,9.54042,-6.03631,-13.1899,-5.76787,3.55096,-2.33E-05,-0.000643246,6.16E-04
4.52,0,0,-5.64E-38,-1.98E-37,0,-2.33E-05,-0.000637754,0,0.000568522,0,0,0,0,9.19477,-5.99003,-13.0796,-5.72088,3.27994,-2.33E-05,-0.000637754,5.69E-04
4.56,0,0,-6.10E-38,-2.01E-37,0,-2.34E-05,-0.000632705,0,0.000521453,0,0,0,0,8.86459,-5.94747,-12.9781,-5.67767,3.00838,-2.34E-05,-0.000632705,5.21E-04
4.6,0,0,-6.57E-38,-2.05E-37,0,-2.34E-05,-0.000628098,0,0.0004743,0,0,0,0,8.55177,-5.90863,-12.8855,-5.63825,2.73635,-2.34E-05,-0.000628098,4.74E-04
4.64,0,0,-7.05E-38,-2.09E-37,0,-2.35E-05,-0.000623933,0,0.000427073,0,0,0,0,8.25835,-5.87349,-12.8018,-5.60259,2.46388,-2.35E-05,-0.000623933,4.27E-04
4.68,0,0,-7.54E-38,-2.13E-37,0,-2.35E-05,-0.000620208,0,0.00037978,0,0,0,0,7.98655,-5.84206,-12.727,-5.57071,2.19104,-2.35E-05,-0.000620208,3.80E-04
4.72,0,0,-8.03E-38,-2.17E-37,0,-2.36E-05,-0.000616924,0,0.00033243,0,0,0,0,7.7387,-5.81434,-12.6609,-5.54258,1.91787,-2.36E-05,-0.000616924,3.32E-04
4.76,0,0,-8.54E-38,-2.21E-37,0,-2.36E-05,-0.000614079,0,0.00028503,0,0,0,0,7.51721,-5.79032,-12.6037,-5.51822,1.6444,-2.36E-05,-0.000614079,2.85E-04
4.8,0,0,-9.05E-38,-2.26E-37,0,-2.36E-05,-0.000611672,0,0.000237588,0,0,0,0,7.32452,-5.77,-12.5554,-5.49761,1.3707,-2.36E-05,-0.000611672,2.38E-04
4.84,0,0,-9.57E-38,-2.31E-37,0,-2.36E-05,-0.000609704,0,0.000190111,0,0,0,0,7.16298,-5.75338,-12.5158,-5.48075,1.0968,-2.36E-05,-0.000609704,1.90E-04
4.88,0,0,-1.01E-37,-2.36E-37,0,-2.36E-05,-0.000608174,0,0.000142607,0,0,0,0,7.03475,-5.74045,-12.485,-5.46765,0.822735,-2.36E-05,-0.000608174,1.43E-04
4.92,0,0,-1.06E-37,-2.41E-37,0,-2.37E-05,-0.000607081,0,9.51E-05,0,0,0,0,6.94171,-5.73122,-12.4631,-5.45829,0.548555,-2.37E-05,-0.000607081,9.51E-05
4.96,0,0,-1.12E-37,-2.46E-37,0,-2.37E-05,-0.000606425,0,4.75E-05,0,0,0,0,6.88527,-5.72568,-12.4499,-5.45267,0.274297,-2.37E-05,-0.000606425,4.75E-05
5,0,0,2.80E-44,-5.89E-44,0,-2.37E-05,-0.000606206,0,2.38E-05,0,0,0,0,6.86636,-5.72384,-12.4455,-5.4508,0.137191,-2.37E-05,-0.000606206,2.38E-05
0,0.04,9.38E-05,-3.74E-37,-9.38E-05,0,5.86E-05,-0.00236743,0,2.93E-05,0,0,0,0,27.6637,-19.3044,-47.2969,-19.9804,0.169008,5.86E-05,-0.00236743,2.93E-05
0.04,0.04,9.38E-05,2.35E-06,-9.38E-05,0,5.86E-05,-0.0023674,0,5.86E-05,0,0,0,0,27.6696,-19.3038,-47.2961,-19.98,0.338064,5.86E-05,-0.0023674,5.86E-05
0.08,0.04,9.39E-05,4.69E-06,-9.37E-05,0,5.87E-05,-0.00236729,0,0.000117231,0,0,0,0,27.6873,-19.3019,-47.2936,-19.9786,0.676332,5.87E-05,-0.00236729,1.17E-04
0.12,0.04,9.40E-05,7.04E-06,-9.37E-05,0,5.87E-05,-0.00236711,0,0.000175933,0,0,0,0,27.7168,-19.2987,-47.2892,-19.9764,1.015,5.87E-05,-0.00236711,1.76E-04
0.16,0.04,9.42E-05,9.40E-06,-9.37E-05,0,5.88E-05,-0.00236684,0,0.000234737,0,0,0,0,27.7578,-19.294,-47.2827,-19.973,1.35425,5.88E-05,-0.00236684,2.35E-04
0.2,0.04,9.44E-05,1.18E-05,-9.37E-05,0,5.90E-05,-0.00236646,0,0.00029367,0,0,0,0,27.8102,-19.2879,-47.2738,-19.9685,1.69425,5.90E-05,-0.00236646,2.94E-04
0.24,0.04,9.47E-05,1.41E-05,-9.37E-05,0,5.91E-05,-0.00236594,0,0.000352756,0,0,0,0,27.8737,-19.2803,-47.262,-19.9627,2.03513,5.91E-05,-0.00236594,3.53E-04
0.28,0.04,9.51E-05,1.65E-05,-0.000093655,0,5.93E-05,-0.00236526,0,0.000412012,0,0,0,0,27.948,-19.2709,-47.2467,-19.9553,2.37699,5.93E-05,-0.00236526,4.12E-04
0.32,0.04,9.55E-05,1.89E-05,-9.36E-05,0,5.95E-05,-0.00236438,0,0.000471449,0,0,0,0,28.0328,-19.2597,-47.2274,-19.9461,2.7199,5.95E-05,-0.00236438,4.71E-04
0.36,0.04,9.60E-05,0.000021263,-9.36E-05,0,5.97E-05,-0.00236327,0,0.000531072,0,0,0,0,28.1275,-19.2465,-47.2035,-19.935,3.06388,5.97E-05,-0.00236327,5.31E-04
0.4,0.04,9.65E-05,2.37E-05,-9.35E-05,0,5.98E-05,-0.00236189,0,0.000590877,0,0,0,0,28.2318,-19.2311,-47.1741,-19.9215,3.4089,5.98E-05,-0.00236189,5.91E-04
0.44,0.04,9.70E-05,2.61E-05,-9.34E-05,0,6.00E-05,-0.00236019,0,0.00065085,0,0,0,0,28.3452,-19.2132,-47.1385,-19.9055,3.7549,6.00E-05,-0.00236019,6.51E-04
0.48,0.04,9.76E-05,0.000028465,-9.34E-05,0,6.01E-05,-0.00235814,0,0.000710972,0,0,0,0,28.4669,-19.1928,-47.096,-19.8866,4.10176,6.01E-05,-0.00235814,7.11E-04
0.52,0.04,9.82E-05,3.09E-05,-0.00009326,0,6.02E-05,-0.00235569,0,0.000771211,0,0,0,0,28.5965,-19.1696,-47.0456,-19.8646,4.4493,6.02E-05,-0.00235569,7.71E-04
0.56,0.04,9.89E-05,3.33E-05,-9.31E-05,0,6.03E-05,-0.0023528,0,0.00083153,0,0,0,0,28.7332,-19.1434,-46.9867,-19.839,4.79729,6.03E-05,-0.0023528,8.32E-04
0.6,0.04,9.96E-05,3.57E-05,-9.30E-05,0,6.03E-05,-0.00234941,0,0.000891882,0,0,0,0,28.8764,-19.114,-46.9183,-19.8097,5.14547,6.03E-05,-0.00234941,8.92E-04
0.64,0.04,0.000100376,0.000038123,-9.29E-05,0,6.02E-05,-0.0023455,0,0.000952211,0,0,0,0,29.0252,-19.081,-46.8396,-19.7762,5.49352,6.02E-05,-0.0023455,9.52E-04
0.68,0.04,0.000101152,4.05E-05,-9.27E-05,0,6.01E-05,-0.00234101,0,0.00101245,0,0,0,0,29.1789,-19.0444,-46.75,-19.7383,5.84108,6.01E-05,-0.00234101,1.01E-03
0.72,0.04,0.000101958,4.29E-05,-9.25E-05,0,0.000059952,-0.0023359,0,0.00107254,0,0,0,0,29.3366,-19.004,-46.6484,-19.6957,6.18772,6.00E-05,-0.0023359,1.07E-03
0.76,0.04,0.000102786,4.53E-05,-9.22E-05,0,5.97E-05,-0.00233014,0,0.00113239,0,0,0,0,29.4976,-18.9594,-46.5344,-19.6482,6.53302,5.97E-05,-0.00233014,1.13E-03
0.8,0.04,0.000103636,4.77E-05,-9.20E-05,0,5.93E-05,-0.0023237,0,0.00119192,0,0,0,0,29.661,-18.9106,-46.4072,-19.5953,6.87649,5.93E-05,-0.0023237,1.19E-03
0.84,0.04,0.0001045,5.01E-05,-9.17E-05,0,5.89E-05,-0.00231653,0,0.00125105,0,0,0,0,29.8257,-18.8573,-46.2663,-19.5371,7.21761,5.89E-05,-0.00231653,1.25E-03
0.88,0.04,0.000105378,5.24E-05,-0.000091406,0,5.84E-05,-0.00230862,0,0.00130968,0,0,0,0,29.991,-18.7993,-46.111,-19.4731,7.55586,5.84E-05,-0.00230862,1.31E-03
0.92,0.04,0.000106263,5.48E-05,-9.11E-05,0,5.78E-05,-0.00229993,0,0.00136772,0,0,0,0,30.156,-18.7366,-45.941,-19.4033,7.89069,5.78E-05,-0.00229993,1.37E-03
0.96,0.04,0.000107152,5.71E-05,-9.07E-05,0,5.71E-05,-0.00229045,0,0.00142506,0,0,0,0,30.3197,-18.6689,-45.7557,-19.3274,8.22151,5.71E-05,-0.00229045,1.43E-03
1,0.04,0.000108041,5.93E-05,-0.000090297,0,0.000056256,-0.00228017,0,0.00148161,0,0,0,0,30.4811,-18.5963,-45.555,-19.2454,8.54777,5.63E-05,-0.00228017,1.48E-03
1.04,0.04,0.000108924,6.16E-05,-0.000089867,0,5.53E-05,-0.00226906,0,0.00153727,0,0,0,0,30.6394,-18.5184,-45.3385,-19.1571,8.86888,5.53E-05,-0.00226906,1.54E-03
1.08,0.04,0.000109799,0.000063742,-8.94E-05,0,5.43E-05,-0.00225712,0,0.00159194,0,0,0,0,30.7937,-18.4354,-45.1061,-19.0625,9.18425,5.43E-05,-0.00225712,1.59E-03
1.12,0.04,0.00011066,6.59E-05,-8.89E-05,0,0.000053242,-0.00224434,0,0.00164551,0,0,0,0,30.9431,-18.3471,-44.8577,-18.9614,9.49332,5.32E-05,-0.00224434,1.65E-03
1.16,0.04,0.000111505,6.80E-05,-8.84E-05,0,5.20E-05,-0.00223074,0,0.00169789,0,0,0,0,31.0867,-18.2535,-44.5933,-18.854,9.79551,5.20E-05,-0.00223074,1.70E-03
1.2,0.04,0.000112326,7.00E-05,-8.78E-05,0,5.08E-05,-0.0022163,0,0.00174898,0,0,0,0,31.2238,-18.1546,-44.313,-18.7403,10.0903,5.08E-05,-0.0022163,1.75E-03
1.24,0.04,0.000113124,7.20E-05,-8.72E-05,0,4.94E-05,-0.00220104,0,0.0017987,0,0,0,0,31.3534,-18.0503,-44.0168,-18.6201,10.3771,4.94E-05,-0.00220104,1.80E-03
1.28,0.04,0.00011389,7.40E-05,-8.66E-05,0,4.79E-05,-0.00218498,0,0.00184695,0,0,0,0,31.4748,-17.9408,-43.705,-18.4937,10.6555,4.79E-05,-0.00218498,1.85E-03
1.32,0.04,0.000114626,7.58E-05,-8.60E-05,0,4.64E-05,-0.00216812,0,0.00189365,0,0,0,0,31.5873,-17.826,-43.3779,-18.3612,10.9249,4.64E-05,-0.00216812,1.89E-03
1.36,0.04,0.000115322,7.76E-05,-8.53E-05,0,4.48E-05,-0.00215048,0,0.00193873,0,0,0,0,31.6902,-17.706,-43.0358,-18.2225,11.185,4.48E-05,-0.00215048,1.94E-03
1.4,0.04,0.000115982,7.94E-05,-8.46E-05,0,4.31E-05,-0.00213209,0,0.0019821,0,0,0,0,31.7828,-17.5809,-42.6791,-18.078,11.4352,4.31E-05,-0.00213209,1.98E-03
1.44,0.04,0.000116595,8.10E-05,-8.38E-05,0,0.000041326,-0.00211297,0,0.00202369,0,0,0,0,31.8646,-17.4509,-42.3082,-17.9277,11.6752,4.13E-05,-0.00211297,2.02E-03
1.48,0.04,0.000117166,8.26E-05,-8.31E-05,0,3.95E-05,-0.00209315,0,0.00206346,0,0,0,0,31.9349,-17.3159,-41.9236,-17.7719,11.9046,3.95E-05,-0.00209315,2.06E-03
1.52,0.04,0.000117684,8.42E-05,-8.23E-05,0,3.76E-05,-0.00207265,0,0.00210133,0,0,0,0,31.9933,-17.1763,-41.5258,-17.6106,12.123,3.76E-05,-0.00207265,2.10E-03
1.56,0.04,0.000118156,8.56E-05,-8.14E-05,0,3.57E-05,-0.00205151,0,0.00213726,0,0,0,0,32.0392,-17.032,-41.1155,-17.4443,12.3303,3.57E-05,-0.00205151,2.14E-03
1.6,0.04,0.00011857,8.70E-05,-8.06E-05,0,3.38E-05,-0.00202976,0,0.0021712,0,0,0,0,32.0723,-16.8833,-40.6933,-17.273,12.5262,3.38E-05,-0.00202976,2.17E-03
1.64,0.04,0.000118933,8.82E-05,-7.97E-05,0,3.18E-05,-0.00200743,0,0.00220312,0,0,0,0,32.0923,-16.7303,-40.2596,-17.097,12.7103,3.18E-05,-0.00200743,2.20E-03
1.68,0.04,0.000119235,8.94E-05,-7.89E-05,0,2.98E-05,-0.00198456,0,0.00223297,0,0,0,0,32.0987,-16.5733,-39.8153,-16.9166,12.8825,2.98E-05,-0.00198456,2.23E-03
1.72,0.04,0.000119483,9.06E-05,-7.80E-05,0,2.77E-05,-0.00196118,0,0.00226074,0,0,0,0,32.0914,-16.4124,-39.361,-16.732,13.0428,2.77E-05,-0.00196118,2.26E-03
1.76,0.04,0.000119667,9.16E-05,-7.70E-05,0,2.56E-05,-0.00193733,0,0.00228641,0,0,0,0,32.07,-16.2479,-38.8975,-16.5436,13.1908,2.56E-05,-0.00193733,2.29E-03
1.8,0.04,0.000119795,9.25E-05,-7.61E-05,0,2.35E-05,-0.00191306,0,0.00230995,0,0,0,0,32.0345,-16.0799,-38.4253,-16.3515,13.3267,2.35E-05,-0.00191306,2.31E-03
1.84,0.04,0.000119856,9.34E-05,-7.51E-05,0,2.15E-05,-0.00188838,0,0.00233137,0,0,0,0,31.9848,-15.9086,-37.9452,-16.1562,13.4502,2.15E-05,-0.00188838,2.33E-03
1.88,0.04,0.00011986,9.42E-05,-7.42E-05,0,0.000019353,-0.00186336,0,0.00235065,0,0,0,0,31.9206,-15.7344,-37.458,-15.9577,13.5614,1.94E-05,-0.00186336,2.35E-03
1.92,0.04,0.000119797,0.00009485,-7.32E-05,0,1.73E-05,-0.00183801,0,0.00236779,0,0,0,0,31.8421,-15.5574,-36.9643,-15.7565,13.6603,1.73E-05,-0.00183801,2.37E-03
1.96,0.04,0.000119676,9.55E-05,-7.22E-05,0,1.52E-05,-0.00181238,0,0.00238281,0,0,0,0,31.7491,-15.3778,-36.4649,-15.5528,13.747,1.52E-05,-0.00181238,2.38E-03
2,0.04,0.000119486,9.60E-05,-7.12E-05,0,1.31E-05,-0.00178651,0,0.00239571,0,0,0,0,31.6418,-15.196,-35.9605,-15.3469,13.8214,1.31E-05,-0.00178651,2.40E-03
2.04,0.04,0.00011924,0.000096409,-7.02E-05,0,1.10E-05,-0.00176043,0,0.0024065,0,0,0,0,31.5202,-15.012,-35.4518,-15.1391,13.8837,1.10E-05,-0.00176043,2.41E-03
2.08,0.04,0.000118925,9.68E-05,-6.91E-05,0,8.97E-06,-0.00173418,0,0.00241521,0,0,0,0,31.3844,-14.8262,-34.9395,-14.9297,13.9339,8.97E-06,-0.00173418,2.42E-03
2.12,0.04,0.000118554,9.70E-05,-6.81E-05,0,6.94E-06,-0.00170779,0,0.00242186,0,0,0,0,31.2345,-14.6388,-34.4242,-14.7189,13.9723,6.94E-06,-0.00170779,2.42E-03
2.16,0.04,0.000118117,9.72E-05,-6.71E-05,0,4.94E-06,-0.0016813,0,0.00242648,0,0,0,0,31.0708,-14.45,-33.9067,-14.507,13.9989,4.94E-06,-0.0016813,2.43E-03
2.2,0.04,0.000117624,9.73E-05,-6.61E-05,0,2.97E-06,-0.00165475,0,0.00242908,0,0,0,0,30.8935,-14.2601,-33.3875,-14.2943,14.0139,2.97E-06,-0.00165475,2.43E-03
2.24,0.04,0.000117066,9.73E-05,-6.50E-05,0,1.02E-06,-0.00162816,0,0.00242972,0,0,0,0,30.7027,-14.0692,-32.8674,-14.081,14.0176,1.02E-06,-0.00162816,2.43E-03
2.28,0.04,0.000116454,9.73E-05,-6.40E-05,0,-8.88E-07,-0.00160156,0,0.00242841,0,0,0,0,30.4987,-13.8776,-32.3469,-13.8674,14.0101,-8.88E-07,-0.00160156,2.43E-03
2.32,0.04,0.000115781,9.72E-05,-6.30E-05,0,-2.76E-06,-0.00157499,0,0.0024252,0,0,0,0,30.2818,-13.6855,-31.8267,-13.6537,13.9915,-2.76E-06,-0.00157499,2.43E-03
2.36,0.04,0.000115054,0.00009697,-6.19E-05,0,-4.60E-06,-0.00154848,0,0.00242013,0,0,0,0,30.0523,-13.4932,-31.3072,-13.4401,13.9623,-4.60E-06,-0.00154848,2.42E-03
2.4,0.04,0.000114269,9.67E-05,-6.09E-05,0,-6.39E-06,-0.00152206,0,0.00241323,0,0,0,0,29.8105,-13.3008,-30.7892,-13.227,13.9225,-6.39E-06,-0.00152206,2.41E-03
2.44,0.04,0.000113434,9.63E-05,-5.99E-05,0,-8.15E-06,-0.00149574,0,0.00240456,0,0,0,0,29.5566,-13.1085,-30.273,-13.0145,13.8725,-8.15E-06,-0.00149574,2.40E-03
2.48,0.04,0.000112542,9.59E-05,-5.88E-05,0,-9.86E-06,-0.00146957,0,0.00239416,0,0,0,0,29.2911,-12.9166,-29.7593,-12.8028,13.8124,-9.86E-06,-0.00146957,2.39E-03
2.52,0.04,0.000111603,9.55E-05,-5.78E-05,0,-1.15E-05,-0.00144355,0,0.00238206,0,0,0,0,29.0143,-12.7252,-29.2485,-12.5921,13.7427,-1.15E-05,-0.00144355,2.38E-03
2.56,0.04,0.000110611,9.49E-05,-5.68E-05,0,-1.32E-05,-0.00141772,0,0.00236832,0,0,0,0,28.7265,-12.5345,-28.741,-12.3826,13.6634,-1.32E-05,-0.00141772,2.37E-03
2.6,0.04,0.000109573,9.43E-05,-5.58E-05,0,-1.47E-05,-0.00139211,0,0.00235299,0,0,0,0,28.4281,-12.3447,-28.2374,-12.1746,13.5749,-1.47E-05,-0.00139211,2.35E-03
2.64,0.04,0.000108487,9.36E-05,-5.48E-05,0,-1.63E-05,-0.00136672,0,0.00233611,0,0,0,0,28.1195,-12.1559,-27.738,-11.9682,13.4775,-1.63E-05,-0.00136672,2.34E-03
2.68,0.04,0.000107358,9.29E-05,-0.000053846,0,-1.78E-05,-0.00134158,0,0.00231773,0,0,0,0,27.8011,-11.9684,-27.2433,-11.7635,13.3715,-1.78E-05,-0.00134158,2.32E-03
2.72,0.04,0.000106184,9.21E-05,-5.29E-05,0,-1.92E-05,-0.00131671,0,0.0022979,0,0,0,0,27.4732,-11.7823,-26.7536,-11.5607,13.2571,-1.92E-05,-0.00131671,2.30E-03
2.76,0.04,0.00010497,9.12E-05,-5.19E-05,0,-2.06E-05,-0.00129213,0,0.00227667,0,0,0,0,27.1361,-11.5977,-26.2693,-11.3601,13.1346,-2.06E-05,-0.00129213,2.28E-03
2.8,0.04,0.000103714,9.03E-05,-5.10E-05,0,-2.19E-05,-0.00126785,0,0.00225408,0,0,0,0,26.7904,-11.4148,-25.7907,-11.1616,13.0043,-2.19E-05,-0.00126785,2.25E-03
2.84,0.04,0.000102422,0.000089375,-5.00E-05,0,-2.32E-05,-0.00124389,0,0.00223019,0,0,0,0,26.4364,-11.2337,-25.3182,-10.9656,12.8665,-2.32E-05,-0.00124389,2.23E-03
2.88,0.04,0.000101091,8.84E-05,-4.91E-05,0,-2.45E-05,-0.00122027,0,0.00220504,0,0,0,0,26.0744,-11.0546,-24.852,-10.772,12.7214,-2.45E-05,-0.00122027,2.21E-03
2.92,0.04,9.97E-05,8.73E-05,-4.82E-05,0,-2.57E-05,-0.00119699,0,0.00217869,0,0,0,0,25.7048,-10.8775,-24.3924,-10.581,12.5693,-2.57E-05,-0.00119699,2.18E-03
2.96,0.04,9.83E-05,8.62E-05,-4.73E-05,0,-2.69E-05,-0.00117408,0,0.00215116,0,0,0,0,25.3281,-10.7027,-23.9398,-10.3927,12.4106,-2.69E-05,-0.00117408,2.15E-03
3,0.04,9.69E-05,8.51E-05,-4.64E-05,0,-2.80E-05,-0.00115153,0,0.00212253,0,0,0,0,24.9446,-10.5302,-23.4942,-10.2073,12.2454,-2.80E-05,-0.00115153,2.12E-03
3.04,0.04,9.54E-05,8.39E-05,-4.55E-05,0,-2.91E-05,-0.00112937,0,0.00209282,0,0,0,0,24.5547,-10.3601,-23.056,-10.0248,12.074,-2.91E-05,-0.00112937,2.09E-03
3.08,0.04,9.39E-05,8.26E-05,-0.000044679,0,-3.01E-05,-0.0011076,0,0.00206209,0,0,0,0,24.1587,-10.1925,-22.6254,-9.84538,11.8967,-3.01E-05,-0.0011076,2.06E-03
3.12,0.04,9.24E-05,0.000081373,-4.38E-05,0,-3.11E-05,-0.00108624,0,0.00203037,0,0,0,0,23.757,-10.0275,-22.2026,-9.66903,11.7137,-3.11E-05,-0.00108624,2.03E-03
3.16,0.04,0.000090889,8.01E-05,-4.30E-05,0,-3.20E-05,-0.00106529,0,0.00199772,0,0,0,0,23.35,-9.86529,-21.7876,-9.49588,11.5253,-3.20E-05,-0.00106529,2.00E-03
3.2,0.04,8.93E-05,7.87E-05,-4.22E-05,0,-0.00003292,-0.00104475,0,0.00196417,0,0,0,0,22.9381,-9.70583,-21.3808,-9.32598,11.3317,-3.29E-05,-0.00104475,1.96E-03
3.24,0.04,8.77E-05,7.73E-05,-4.14E-05,0,-3.38E-05,-0.00102464,0,0.00192976,0,0,0,0,22.5215,-9.54924,-20.9822,-9.15942,11.1332,-3.38E-05,-0.00102464,1.93E-03
3.28,0.04,8.61E-05,7.59E-05,-4.06E-05,0,-3.46E-05,-0.00100496,0,0.00189454,0,0,0,0,22.1006,-9.3956,-20.5919,-8.99626,10.93,-3.46E-05,-0.00100496,1.89E-03
3.32,0.04,8.45E-05,7.45E-05,-3.99E-05,0,-3.54E-05,-0.000985715,0,0.00185854,0,0,0,0,21.6759,-9.24496,-20.2102,-8.83654,10.7223,-3.54E-05,-0.000985715,1.86E-03
3.36,0.04,8.28E-05,7.30E-05,-3.91E-05,0,-3.61E-05,-0.000966914,0,0.0018218,0,0,0,0,21.2475,-9.0974,-19.837,-8.68033,10.5104,-3.61E-05,-0.000966914,1.82E-03
3.4,0.04,8.12E-05,7.15E-05,-3.84E-05,0,-3.69E-05,-0.000948558,0,0.00178436,0,0,0,0,20.8159,-8.95298,-19.4726,-8.52766,10.2944,-3.69E-05,-0.000948558,1.78E-03
3.44,0.04,7.95E-05,7.00E-05,-3.77E-05,0,-3.75E-05,-0.000930653,0,0.00174626,0,0,0,0,20.3814,-8.81174,-19.1169,-8.37859,10.0746,-3.75E-05,-0.000930653,1.75E-03
3.48,0.04,7.78E-05,6.84E-05,-3.70E-05,0,-3.82E-05,-0.0009132,0,0.00170752,0,0,0,0,19.9444,-8.67374,-18.7701,-8.23314,9.85107,-3.82E-05,-0.0009132,1.71E-03
3.52,0.04,7.61E-05,6.69E-05,-0.000036363,0,-3.88E-05,-0.000896203,0,0.00166818,0,0,0,0,19.505,-8.53903,-18.4322,-8.09136,9.62413,-3.88E-05,-0.000896203,1.67E-03
3.56,0.04,7.44E-05,6.53E-05,-3.57E-05,0,-3.94E-05,-0.000879664,0,0.00162828,0,0,0,0,19.0638,-8.40764,-18.1032,-7.95326,9.39391,-3.94E-05,-0.000879664,1.63E-03
3.6,0.04,7.27E-05,6.36E-05,-3.51E-05,0,-0.00003993,-0.000863586,0,0.00158784,0,0,0,0,18.6209,-8.27962,-17.7833,-7.81888,9.16061,-3.99E-05,-0.000863586,1.59E-03
3.64,0.04,7.09E-05,0.000062001,-3.45E-05,0,-4.05E-05,-0.000847969,0,0.00154689,0,0,0,0,18.1768,-8.15499,-17.4725,-7.68825,8.92438,-4.05E-05,-0.000847969,1.55E-03
3.68,0.04,0.000069194,6.03E-05,-3.39E-05,0,-4.09E-05,-0.000832814,0,0.00150547,0,0,0,0,17.7317,-8.0338,-17.1708,-7.56137,8.6854,-4.09E-05,-0.000832814,1.51E-03
3.72,0.04,6.74E-05,5.87E-05,-3.33E-05,0,-4.14E-05,-0.000818124,0,0.00146359,0,0,0,0,17.2861,-7.91608,-16.8782,-7.43827,8.44382,-4.14E-05,-0.000818124,1.46E-03
3.76,0.04,6.57E-05,5.70E-05,-3.27E-05,0,-4.18E-05,-0.000803898,0,0.0014213,0,0,0,0,16.8402,-7.80184,-16.5947,-7.31896,8.19979,-4.18E-05,-0.000803898,1.42E-03
3.8,0.04,6.39E-05,5.53E-05,-3.22E-05,0,-4.23E-05,-0.000790136,0,0.0013786,0,0,0,0,16.3943,-7.69111,-16.3204,-7.20346,7.95347,-4.23E-05,-0.000790136,1.38E-03
3.84,0.04,6.22E-05,5.35E-05,-3.17E-05,0,-4.27E-05,-0.000776839,0,0.00133553,0,0,0,0,15.9489,-7.58392,-16.0553,-7.09176,7.70498,-4.27E-05,-0.000776839,1.34E-03
3.88,0.04,6.04E-05,5.18E-05,-3.11E-05,0,-4.30E-05,-0.000764006,0,0.00129211,0,0,0,0,15.5043,-7.48028,-15.7993,-6.98388,7.45447,-4.30E-05,-0.000764006,1.29E-03
3.92,0.04,5.87E-05,0.000050037,-3.07E-05,0,-4.34E-05,-0.000751637,0,0.00124836,0,0,0,0,15.061,-7.38021,-15.5526,-6.87983,7.20205,-4.34E-05,-0.000751637,1.25E-03
3.96,0.04,5.69E-05,4.83E-05,-3.02E-05,0,-4.37E-05,-0.000739732,0,0.0012043,0,0,0,0,14.6192,-7.28372,-15.315,-6.77961,6.94786,-4.37E-05,-0.000739732,1.20E-03
4,0.04,0.000055189,4.65E-05,-2.97E-05,0,-4.40E-05,-0.000728289,0,0.00115995,0,0,0,0,14.1795,-7.19082,-15.0866,-6.68321,6.692,-4.40E-05,-0.000728289,1.16E-03
4.04,0.04,5.35E-05,4.47E-05,-2.93E-05,0,-4.43E-05,-0.000717309,0,0.00111533,0,0,0,0,13.7423,-7.10153,-14.8673,-6.59065,6.4346,-4.43E-05,-0.000717309,1.12E-03
4.08,0.04,5.17E-05,4.29E-05,-2.89E-05,0,-4.45E-05,-0.00070679,0,0.00107046,0,0,0,0,13.3081,-7.01586,-14.6572,-6.50191,6.17574,-4.45E-05,-0.00070679,1.07E-03
4.12,0.04,5.00E-05,0.000041099,-2.85E-05,0,-4.48E-05,-0.00069673,0,0.00102536,0,0,0,0,12.8774,-6.93382,-14.4562,-6.417,5.91553,-4.48E-05,-0.00069673,1.03E-03
4.16,0.04,4.83E-05,3.93E-05,-2.81E-05,0,-4.50E-05,-0.00068713,0,0.00098004,0,0,0,0,12.4509,-6.8554,-14.2643,-6.33592,5.65408,-4.50E-05,-0.00068713,9.80E-04
4.2,0.04,4.66E-05,0.000037458,-2.77E-05,0,-4.52E-05,-0.000677987,0,0.000934519,0,0,0,0,12.0291,-6.78062,-14.0816,-6.25866,5.39145,-4.52E-05,-0.000677987,9.35E-04
4.24,0.04,0.000044945,3.56E-05,-2.74E-05,0,-0.000045436,-0.0006693,0,0.000888811,0,0,0,0,11.6128,-6.70948,-13.9079,-6.18522,5.12775,-4.54E-05,-0.0006693,8.89E-04
4.28,0.04,4.33E-05,0.000033787,-2.71E-05,0,-4.56E-05,-0.000661069,0,0.00084293,0,0,0,0,11.2028,-6.64198,-13.7433,-6.11558,4.86306,-4.56E-05,-0.000661069,8.43E-04
4.32,0.04,4.17E-05,3.19E-05,-2.68E-05,0,-4.58E-05,-0.000653291,0,0.000796889,0,0,0,0,10.8,-6.57813,-13.5877,-6.04976,4.59744,-4.58E-05,-0.000653291,7.97E-04
4.36,0.04,4.01E-05,3.01E-05,-2.65E-05,0,-4.60E-05,-0.000645966,0,0.000750703,0,0,0,0,10.4052,-6.51793,-13.4412,-5.98774,4.33098,-4.60E-05,-0.000645966,7.51E-04
4.4,0.04,3.85E-05,2.82E-05,-2.62E-05,0,-4.61E-05,-0.000639093,0,0.000704381,0,0,0,0,10.0197,-6.46138,-13.3037,-5.92951,4.06374,-4.61E-05,-0.000639093,7.04E-04
